acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-2640,-3944,16732,538,9916,4339,2025-01-27 14:15:29,0.0
-2736,-4428,16492,380,9934,4807,2025-01-27 14:15:29,0.0
-4832,-4076,17040,222,9992,5312,2025-01-27 14:15:29,0.0
-4464,-3856,16856,-45,10230,5455,2025-01-27 14:15:29,0.0
-5176,-4292,16884,-212,10319,5716,2025-01-27 14:15:29,0.0
-6196,-4672,17576,-291,9638,5836,2025-01-27 14:15:29,0.0
-5280,-4448,16404,-654,9345,5863,2025-01-27 14:15:29,0.0
-5616,-4292,16380,-871,9992,5942,2025-01-27 14:15:29,
-5404,-4904,15216,-1005,13767,6100,2025-01-27 14:15:29,0.0
-5184,-4620,15068,-794,12519,6023,2025-01-27 14:15:29,0.0
-6728,-4188,15424,-1390,12353,5870,2025-01-27 14:15:29,0.0
-7280,-3816,15384,-1644,12218,6036,2025-01-27 14:15:29,0.0
-7756,-3484,15384,-1726,12354,6218,2025-01-27 14:15:29,0.0
-7896,-3116,15284,-1753,12186,6189,2025-01-27 14:15:29,0.0
-8444,-2984,15544,-1580,11933,6211,2025-01-27 14:15:29,0.0
-8764,-3148,15044,-1617,12549,6063,2025-01-27 14:15:29,0.0
-10848,-2788,13984,-1946,14101,6171,2025-01-27 14:15:29,0.0
-9692,-2272,13292,-2332,14433,6517,2025-01-27 14:15:30,0.0
-9708,-1840,13520,-2422,13809,6805,2025-01-27 14:15:30,0.0
-8620,-1804,12240,-2261,13191,6644,2025-01-27 14:15:30,0.0
-9032,-1908,11736,-2230,13330,6637,2025-01-27 14:15:30,0.0
-10024,-1704,11244,-2211,14000,6554,2025-01-27 14:15:30,0.0
-11024,-1724,10756,-2143,16126,6676,2025-01-27 14:15:30,0.0
-11028,-1972,10096,-2354,18190,6318,2025-01-27 14:15:30,0.0
-10880,-1720,10296,-2677,19627,5576,2025-01-27 14:15:30,0.0
-12096,-956,10368,-2911,20578,5154,2025-01-27 14:15:30,0.0
-11928,-664,9536,-3077,20310,4910,2025-01-27 14:15:30,0.0
-12832,120,8780,-3217,19006,4730,2025-01-27 14:15:30,0.0
-13768,188,8172,-3069,17771,4635,2025-01-27 14:15:30,0.0
-12920,-268,7212,-3005,14357,4605,2025-01-27 14:15:30,0.0
-13236,-396,7112,-3124,9548,5030,2025-01-27 14:15:30,0.0
-11564,-844,7428,-3254,4881,5036,2025-01-27 14:15:30,0.0
-10212,-1340,7692,-2948,651,3915,2025-01-27 14:15:30,0.0
-10916,-1264,7272,-2685,-2486,2881,2025-01-27 14:15:30,0.0
-11024,-1060,6176,-2429,-4043,2320,2025-01-27 14:15:30,0.0
-10904,-776,5320,-2140,-3733,2158,2025-01-27 14:15:30,0.0
-10476,-84,5424,-1529,-1218,2117,2025-01-27 14:15:30,0.0
-9948,376,5136,-1267,1646,1952,2025-01-27 14:15:30,0.0
-9780,184,4940,-1257,4147,1674,2025-01-27 14:15:30,0.0
-9828,-560,5164,-1362,6020,948,2025-01-27 14:15:30,0.0
-10196,-1452,5560,-1012,7580,216,2025-01-27 14:15:30,0.0
-10820,-1520,5768,-438,8743,-165,2025-01-27 14:15:30,0.0
-11492,-1164,5844,153,9088,-98,2025-01-27 14:15:30,0.0
-11092,-576,5988,896,7623,30,2025-01-27 14:15:30,0.0
-11260,-848,4980,1741,3188,136,2025-01-27 14:15:30,0.0
-11020,-856,3860,1690,-14,35,2025-01-27 14:15:30,0.0
-10308,-580,3412,1141,-1726,-309,2025-01-27 14:15:30,0.0
-10172,-296,2824,170,-2145,-875,2025-01-27 14:15:30,0.0
-10732,184,2320,-605,-867,-1081,2025-01-27 14:15:30,0.0
-11160,584,2316,-1139,1561,-1242,2025-01-27 14:15:30,0.0
-12120,844,2960,-1645,4836,-1327,2025-01-27 14:15:30,0.0
-12752,808,3616,-2070,8142,-1404,2025-01-27 14:15:30,0.0
-13020,784,3916,-2294,9701,-1696,2025-01-27 14:15:30,0.0
-13976,412,4168,-2809,9470,-1732,2025-01-27 14:15:30,0.0
-14392,-440,4548,-3470,7480,-1666,2025-01-27 14:15:30,0.0
-14524,-936,4472,-3840,3982,-1679,2025-01-27 14:15:30,0.0
-14708,-1612,4072,-3845,33,-1584,2025-01-27 14:15:30,0.0
-14252,-1924,3800,-3466,-2508,-1202,2025-01-27 14:15:30,0.0
-13964,-2096,3084,-2612,-3554,-844,2025-01-27 14:15:30,0.0
-13644,-2308,976,-1864,-2672,-393,2025-01-27 14:15:30,0.0
-13088,-2584,332,-1694,622,-176,2025-01-27 14:15:30,0.0
-13192,-2728,1740,-1186,4781,-572,2025-01-27 14:15:30,0.0
-14544,-2148,3256,-228,8449,-786,2025-01-27 14:15:30,0.0
-15384,-1568,4252,382,9047,-681,2025-01-27 14:15:30,0.0
-15012,-1320,4940,734,7051,-514,2025-01-27 14:15:30,0.0
-15164,-1272,4652,1036,3244,-430,2025-01-27 14:15:30,0.0
-15088,-980,4012,985,-879,-306,2025-01-27 14:15:30,0.0
-14544,-992,3596,750,-3257,-264,2025-01-27 14:15:30,0.0
-13940,-1040,3432,751,-3196,-180,2025-01-27 14:15:30,0.0
-13296,-1304,3248,977,-1980,-125,2025-01-27 14:15:30,0.0
-12732,-1380,3052,1139,-510,-72,2025-01-27 14:15:30,0.0
-12308,-1280,2888,982,1046,-202,2025-01-27 14:15:30,0.0
-12100,-840,3280,976,1250,-637,2025-01-27 14:15:30,0.0
-13148,-588,2732,633,1861,-583,2025-01-27 14:15:30,0.0
-14376,-876,2300,157,3612,-84,2025-01-27 14:15:30,0.0
-14972,-848,2872,-220,4815,174,2025-01-27 14:15:30,0.0
-14660,-1220,3604,-386,4070,60,2025-01-27 14:15:30,0.0
-13964,-1636,3504,-525,1459,-317,2025-01-27 14:15:30,0.0
-14552,-1452,3472,-583,-1060,-343,2025-01-27 14:15:31,0.0
-14120,-1228,3104,-567,-2062,-104,2025-01-27 14:15:31,0.0
-13508,-1024,2636,-705,-1805,32,2025-01-27 14:15:31,0.0
-13424,-1464,2160,-733,-120,107,2025-01-27 14:15:31,0.0
-13468,-1840,2160,-584,1405,-5,2025-01-27 14:15:31,0.0
-13744,-1868,2876,-393,1834,-187,2025-01-27 14:15:31,0.0
-13896,-1776,3564,-264,1158,-239,2025-01-27 14:15:31,0.0
-13788,-1764,3696,-105,200,-278,2025-01-27 14:15:31,0.0
-13852,-1592,3256,132,-394,-243,2025-01-27 14:15:31,0.0
-13452,-1492,2636,198,-267,-257,2025-01-27 14:15:31,0.0
-13436,-1476,2404,198,596,-338,2025-01-27 14:15:31,0.0
-13572,-1376,2616,216,1339,-406,2025-01-27 14:15:31,0.0
-13852,-1408,2804,233,1420,-394,2025-01-27 14:15:31,0.0
-14220,-1440,2844,262,924,-350,2025-01-27 14:15:31,0.0
-14220,-1584,2752,234,376,-224,2025-01-27 14:15:31,0.0
-13972,-1524,2924,262,4,-151,2025-01-27 14:15:31,0.0
-13580,-1472,3084,185,138,-220,2025-01-27 14:15:31,0.0
-13664,-1460,2808,191,416,-265,2025-01-27 14:15:31,0.0
-13800,-1480,2628,260,446,-197,2025-01-27 14:15:31,0.0
-13820,-1552,2652,230,383,-226,2025-01-27 14:15:31,0.0
-13836,-1332,2512,155,302,-237,2025-01-27 14:15:31,0.0
-13736,-1432,2700,14,192,-240,2025-01-27 14:15:31,0.0
-13828,-1328,2720,-103,147,-220,2025-01-27 14:15:31,0.0
-13788,-1372,2704,-146,192,-225,2025-01-27 14:15:31,0.0
-13784,-1368,2584,-167,402,-186,2025-01-27 14:15:31,0.0
-13792,-1432,2692,-176,525,-172,2025-01-27 14:15:31,0.0
-13844,-1480,2648,-178,449,-139,2025-01-27 14:15:31,0.0
-13860,-1624,2888,-167,329,-158,2025-01-27 14:15:31,0.0
-13820,-1516,2728,-133,222,-179,2025-01-27 14:15:31,0.0
-13616,-1620,2728,-135,169,-200,2025-01-27 14:15:31,
